INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,REMAINS_COLLECTED,MONTH,YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE OF FLIGHT,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE OF BIRD,DAMAGE LEVEL
7/16/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,NWA,NORTHWEST AIRLINES,DC-10-40,D,I1102,Great blue heron,TRUE,7,1995,Day,,75,120,Approach,No Cloud,None,,1,Large,N
7/13/95 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,FALSE,7,1995,Night,,0,,Landing Roll,,,,1,Medium,
7/13/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-737,D,UNKBS,Unknown bird - small,FALSE,7,1995,Day,,0,,Landing Roll,,,2 to 10,2 to 10,Small,N
5/31/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ABL,AIR BC,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,5,1995,Day,,50,110,Approach,No Cloud,None,2 to 10,1,Small,N
5/30/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,5,1995,Day,,,155,,No Cloud,None,,1,Medium,N
5/29/95 0:00,WA,KORS,ORCAS ISLAND ARPT,PVT,PRIVATELY OWNED,BE-35,A,1G12,Mule deer,FALSE,5,1995,Day,,0,,Landing Roll,,,,1,Large,M
5/27/95 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,SA227 AC METRO III,C,UNKBM,Unknown bird - medium,FALSE,5,1995,Day,,,170,Climb,No Cloud,None,,1,Medium,M
5/15/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,5,1995,Day,,100,145,Approach,No Cloud,None,2 to 10,1,Small,N
5/10/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,5,1995,Day,,1300,180,Climb,Some Cloud,None,1,1,Medium,M?
4/28/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,NE1,Gulls,FALSE,4,1995,Day,,0,135,Take-off run,Overcast,Rain,1,1,Medium,N
4/22/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,4,1995,Day,,2700,170,Climb,No Cloud,None,1,1,Medium,N
3/18/95 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,3,1995,Day,,300,140,Approach,Some Cloud,None,2 to 10,1,Small,N
3/11/95 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,MERLIN III,C,1F11,Coyote,FALSE,3,1995,Day,,0,,Landing Roll,,,1,1,Large,N
2/4/95 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-757-200,D,J2204,Canada goose,FALSE,2,1995,Night,,0,,Landing Roll,,,2 to 10,2 to 10,Large,N
2/4/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,BUS,BUSINESS,PA-28,A,YL001,European starling,FALSE,2,1995,Day,,100,120,Approach,Overcast,None,2 to 10,2 to 10,Small,N
1/27/95 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,PA-34 SENECA,A,NE1,Gulls,FALSE,1,1995,Day,,800,100,Climb,Some Cloud,None,,1,Medium,N
1/26/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,ZT002,Western meadowlark,TRUE,1,1995,,,,,,,,,1,Small,
1/4/95 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-80,D,K3302,Red-tailed hawk,FALSE,1,1995,Day,,,,Approach,No Cloud,None,1,1,Medium,M
12/19/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,12,1994,Day,,600,160,Approach,Overcast,Rain,2 to 10,1,Medium,N
12/18/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,J2204,Canada goose,FALSE,12,1994,Day,,1000,200,Climb,Some Cloud,Fog,11 to 100,1,Large,N
12/17/94 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,C-150,A,NE1,Gulls,FALSE,12,1994,Night,,0,55,Take-off run,Overcast,Rain,1,1,Medium,N
12/4/94 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),PVT,PRIVATELY OWNED,PA-28,A,K33,Hawks,FALSE,12,1994,Day,,200,75,Climb,No Cloud,None,1,1,Medium,N
11/17/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,11,1994,,,,,Approach,,,,1,Medium,M?
11/8/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,11,1994,,,,,,,,,1,Medium,
10/30/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,10,1994,,,,,,,,,1,Medium,
10/29/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,10,1994,,,,,Approach,,,,1,Medium,N
10/29/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ROA,RENO AIR,MD-80,D,YL001,European starling,FALSE,10,1994,Dusk,,100,,Approach,,,2 to 10,2 to 10,Small,N
10/26/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,J2109,Mallard,TRUE,10,1994,,,,,,,,,1,Medium,
10/24/94 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BUS,BUSINESS,C-310,A,J2204,Canada goose,FALSE,10,1994,Night,,50,,Approach,No Cloud,None,,1,Large,M
10/21/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1994,Dawn,,300,150,Climb,Some Cloud,None,2 to 10,1,Small,M
10/20/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,J2103,American wigeon,TRUE,10,1994,,,,,,,,,1,Medium,
10/14/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,10,1994,,,,,,,,,1,Medium,
9/21/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,9,1994,,,,,,,,,1,Medium,
9/20/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,UNKBS,Unknown bird - small,FALSE,9,1994,Dusk,,1000,170,Climb,No Cloud,None,2 to 10,1,Small,N
9/15/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SDU,WESTAIR COMMUTER,BA-31 JETSTR,C,ZT1,Blackbirds,FALSE,9,1994,Dusk,,300,130,Approach,No Cloud,None,11 to 100,2 to 10,Small,N
9/4/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,NWA,NORTHWEST AIRLINES,DC-10-40,D,NE1,Gulls,FALSE,9,1994,Day,,0,150,Landing Roll,Some Cloud,None,1,1,Medium,N
9/2/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,9,1994,,,,,,,,,1,Medium,
9/1/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ROA,RENO AIR,MD-80,D,K5114,American kestrel,TRUE,9,1994,Day,,,,Approach,Some Cloud,None,,1,Small,N
8/30/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ADL,AIR COACH,DHC8 DASH 8,C,YL001,European starling,TRUE,8,1994,Dusk,,100,,Approach,,,11 to 100,11-100,Small,N
8/30/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-83,D,ZD102,Cedar waxwing,TRUE,8,1994,Day,,,,Approach,,,,1,Small,N
8/25/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,TWA,TRANS WORLD AIRLINES,MD-82,D,J2131,Northern shoveler,TRUE,8,1994,Day,,50,135,Approach,Some Cloud,None,1,1,Medium,N
8/15/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,YL001,European starling,FALSE,8,1994,Day,,0,135,Landing Roll,Overcast,None,2 to 10,2 to 10,Small,N
7/27/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,7,1994,Day,,300,160,Climb,No Cloud,None,,1,Small,N
7/5/94 0:00,WA,KPSC,TRI-CITIES,BUS,BUSINESS,C-402,A,NE1,Gulls,FALSE,7,1994,Day,,0,100,Take-off run,Overcast,Rain,,1,Medium,N
6/29/94 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,DHC8 DASH 8,C,NE1,Gulls,FALSE,6,1994,Day,,0,,Take-off run,No Cloud,None,,1,Medium,N
6/24/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,6,1994,Day,,0,150,Take-off run,No Cloud,None,2 to 10,1,Small,N
6/22/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,6,1994,Day,,0,140,Take-off run,No Cloud,None,2 to 10,2 to 10,Medium,
6/21/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,NE1,Gulls,FALSE,6,1994,Day,,600,150,Approach,No Cloud,None,2 to 10,1,Medium,N
6/20/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,6,1994,Day,,100,150,Climb,No Cloud,None,2 to 10,2 to 10,Small,N
6/9/94 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,DHC8 DASH 8,C,NE1,Gulls,FALSE,6,1994,Dawn,,0,,Take-off run,No Cloud,None,1,1,Medium,N
5/31/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,NE1,Gulls,FALSE,5,1994,Day,,0,,Take-off run,Some Cloud,None,2 to 10,1,Medium,N
5/26/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,TWA,TRANS WORLD AIRLINES,B-767-200,D,UNKBS,Unknown bird - small,FALSE,5,1994,Night,,500,131,Approach,Some Cloud,None,,1,Small,N
5/23/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,UNKBM,Unknown bird - medium,FALSE,5,1994,,,,,,No Cloud,None,,1,Medium,N
5/21/94 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,5,1994,,,0,,Landing Roll,,,,1,Medium,N
5/20/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ABL,AIR BC,DHC8 DASH 8,C,NE1,Gulls,FALSE,5,1994,Day,,1074,150,Approach,Overcast,None,1,1,Medium,S
5/11/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-82,D,UNKBM,Unknown bird - medium,FALSE,5,1994,Night,,,205,Approach,No Cloud,None,,1,Medium,N
5/11/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,ZX3,Sparrows,FALSE,5,1994,Day,,0,,Take-off run,Some Cloud,,1,1,Small,N
4/25/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,4,1994,Day,,,,,Some Cloud,,,2 to 10,Small,N
4/21/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,4,1994,,,,,,,,,1,Medium,
4/15/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,4,1994,Day,,1800,180,Approach,No Cloud,None,,1,Medium,N
4/14/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,4,1994,Day,,0,130,Take-off run,No Cloud,None,,1,Small,N
4/7/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,ZX3,Sparrows,FALSE,4,1994,Day,,1000,150,,No Cloud,None,,1,Small,N
3/30/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,O2111,Rock pigeon,FALSE,3,1994,Day,,0,130,Take-off run,Overcast,None,2 to 10,1,Small,N
3/16/94 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,EJM,EXECUTIVE JET MGMNT,LEARJET-35,D,NE1,Gulls,FALSE,3,1994,Dawn,,50,120,Approach,Some Cloud,Rain,1,1,Medium,N
3/8/94 0:00,WA,KPSC,TRI-CITIES,BUS,BUSINESS,C-402,A,J2109,Mallard,FALSE,3,1994,Dusk,,1500,165,Approach,No Cloud,None,2 to 10,1,Medium,S
3/4/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,NE1,Gulls,FALSE,3,1994,Day,,3000,170,Approach,No Cloud,None,1,1,Medium,N
2/16/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,2,1994,Day,,1000,160,Climb,Overcast,None,,1,Medium,M?
1/25/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,1,1994,,,,,,,,,1,Medium,
1/8/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,J2134,Gadwall,TRUE,1,1994,,,,,,,,,1,Medium,
1/4/94 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBM,Unknown bird - medium,FALSE,1,1994,Night,,400,,Climb,,,2 to 10,2 to 10,Medium,N
1/3/94 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,J21,Ducks,FALSE,1,1994,Day,,800,135,Approach,Overcast,None,11 to 100,2 to 10,Medium,N
12/28/93 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,SA227 AC METRO III,C,UNKBS,Unknown bird - small,FALSE,12,1993,Dusk,,0,90,Take-off run,Overcast,None,2 to 10,1,Small,N
12/11/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,MD-11,D,J21,Ducks,FALSE,12,1993,Dusk,,600,152,Approach,Some Cloud,None,11 to 100,2 to 10,Medium,
12/7/93 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,C-172,A,J21,Ducks,FALSE,12,1993,Dusk,,450,75,Climb,Some Cloud,None,2 to 10,1,Medium,M?
10/19/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1993,Day,,,,,No Cloud,None,,1,Small,N
10/19/93 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,C-172,A,UNKBM,Unknown bird - medium,FALSE,10,1993,Night,,500,90,Climb,No Cloud,None,1,1,Medium,M
10/16/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,10,1993,,,,,,,,,1,Medium,
10/15/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,NWA,NORTHWEST AIRLINES,A-320,D,UNKBM,Unknown bird - medium,FALSE,10,1993,Night,,,,Approach,,,,1,Medium,N
10/14/93 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-737,D,UNKBM,Unknown bird - medium,FALSE,10,1993,Night,,,,Climb,,,,1,Medium,N
10/11/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBS,Unknown bird - small,FALSE,10,1993,Day,,0,135,Landing Roll,No Cloud,None,1,1,Small,N
10/5/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,UNKBS,Unknown bird - small,FALSE,10,1993,Day,,,,,No Cloud,None,,1,Small,N
10/2/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,1993,Day,,100,150,Approach,No Cloud,None,,1,Small,N
9/28/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737,D,UNKBM,Unknown bird - medium,FALSE,9,1993,Day,,,,Climb,,,,1,Medium,N
9/27/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,9,1993,Day,,1700,170,Approach,No Cloud,None,2 to 10,1,Medium,N
9/22/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ROA,RENO AIR,MD-83,D,I1102,Great blue heron,FALSE,9,1993,Day,,10,135,Approach,No Cloud,None,1,1,Large,N
9/20/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,9,1993,Day,,,,,Some Cloud,None,,1,Medium,S
9/15/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,ZX3,Sparrows,FALSE,9,1993,Day,,0,125,Take-off run,Some Cloud,None,11 to 100,1,Small,N
9/13/93 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BUS,BUSINESS,C-172,A,UNKBS,Unknown bird - small,FALSE,9,1993,Day,,100,65,Approach,No Cloud,None,,1,Small,N
9/2/93 0:00,WA,KGEG,SPOKANE INTERNATIONAL,CFS,EMPIRE AIRLINES,C-208,C,O2111,Rock pigeon,FALSE,9,1993,Dawn,,,,Climb,,,2 to 10,2 to 10,Small,M
9/1/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZX3,Sparrows,TRUE,9,1993,Day,,0,,Landing Roll,,,,2 to 10,Small,N
8/29/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,8,1993,,,,,,,,,1,Medium,
8/28/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,B-767-300,D,UNKBM,Unknown bird - medium,FALSE,8,1993,Dusk,,1500,,Approach,,,,1,Medium,N
8/28/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBM,Unknown bird - medium,FALSE,8,1993,Day,,500,160,Climb,Some Cloud,None,1,1,Medium,M?
8/26/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,8,1993,Day,,2700,180,Approach,No Cloud,None,1,1,Medium,N
8/24/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-727,D,O2111,Rock pigeon,FALSE,8,1993,Day,1314,,,Approach,,,2 to 10,2 to 10,Small,N
8/8/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ABL,AIR BC,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,8,1993,Dawn,,3000,200,Approach,Overcast,None,2 to 10,2 to 10,Small,N
8/8/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,8,1993,,,,,,,,,1,Medium,
8/8/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,MRK,MARKAIR,B-737,D,ZX3,Sparrows,FALSE,8,1993,Day,,0,,Landing Roll,,,,1,Small,N
8/3/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,8,1993,Day,,0,135,Landing Roll,No Cloud,None,2 to 10,1,Medium,N
8/2/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,8,1993,,,,,,,,,1,Medium,
8/1/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-200,D,J21,Ducks,FALSE,8,1993,Night,,,,Approach,,,,1,Medium,
7/24/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,7,1993,Day,,800,160,Approach,No Cloud,None,,1,Small,N
7/22/93 0:00,WA,KCLM,WILLIAM R FAIRCHILD INTL ARPT,QXE,HORIZON AIR,SA227 AC METRO III,C,UNKBS,Unknown bird - small,FALSE,7,1993,Night,,0,120,Landing Roll,Some Cloud,Rain,1,1,Small,N
7/22/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,UNKBM,Unknown bird - medium,TRUE,7,1993,,,,,,,,,1,Medium,
7/21/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,HAR,HARBOR AIRLINES,PA-31 NAVAJO,A,J2118,Hooded merganser,TRUE,7,1993,Dusk,,100,110,Climb,Overcast,,,1,Medium,N
7/20/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,MPH,MARTINAIR,DC-10,D,J2118,Hooded merganser,FALSE,7,1993,Night,2121,,,Approach,,,,1,Medium,N
7/11/93 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),PVT,PRIVATELY OWNED,PA-28,A,UNKBS,Unknown bird - small,FALSE,7,1993,Day,,500,75,Climb,No Cloud,None,1,1,Small,N
7/11/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,HAR,HARBOR AIRLINES,PA-31 NAVAJO,A,UNKBS,Unknown bird - small,FALSE,7,1993,Day,,0,,Landing Roll,Overcast,Rain,1,1,Small,N
7/6/93 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-727,D,J2204,Canada goose,FALSE,7,1993,Night,,,,Approach,,,,1,Large,N
7/5/93 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-727-200,D,UNKBM,Unknown bird - medium,FALSE,7,1993,,,,,Approach,,,,1,Medium,N
7/5/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBS,Unknown bird - small,FALSE,7,1993,Day,,,,,Some Cloud,None,,1,Small,N
6/26/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,ZX3,Sparrows,FALSE,6,1993,Day,,1400,170,Approach,No Cloud,None,,1,Small,N
6/19/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,6,1993,Day,,500,160,Approach,No Cloud,None,1,1,Medium,N
6/3/93 0:00,WA,KPSC,TRI-CITIES,DAL,DELTA AIR LINES,B-727,D,NE1,Gulls,FALSE,6,1993,Day,,400,,Climb,No Cloud,None,,1,Medium,N
5/27/93 0:00,WA,KPSC,TRI-CITIES,DAL,DELTA AIR LINES,B-727,D,NE1,Gulls,FALSE,5,1993,Day,,400,,Climb,,,,1,Medium,N
5/27/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,J2204,Canada goose,FALSE,5,1993,Day,,400,150,Approach,No Cloud,None,11 to 100,1,Large,N
5/22/93 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,PVT,PRIVATELY OWNED,PA-28,A,NE1,Gulls,FALSE,5,1993,Day,,900,120,Approach,Some Cloud,None,2 to 10,1,Medium,N
5/9/93 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,5,1993,,,,,,,,,1,Small,
5/6/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBS,Unknown bird - small,FALSE,5,1993,Day,,200,150,Approach,Some Cloud,None,2 to 10,2 to 10,Small,N
4/30/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,4,1993,Day,,0,150,Take-off run,Some Cloud,None,1,1,Small,N
4/28/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,4,1993,Day,,300,160,Climb,Some Cloud,None,1,1,Small,N
4/17/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBM,Unknown bird - medium,FALSE,4,1993,Day,,,,,Some Cloud,None,,1,Medium,N
3/29/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,NE1,Gulls,FALSE,3,1993,Day,,200,140,Approach,Some Cloud,None,1,1,Medium,N
3/22/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,UNKBS,Unknown bird - small,FALSE,3,1993,Day,,600,160,Approach,Overcast,Rain,2 to 10,2 to 10,Small,S
3/22/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,UNKBM,Unknown bird - medium,FALSE,3,1993,Day,,600,160,Approach,,,,1,Medium,N
3/19/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,J2204,Canada goose,FALSE,3,1993,Dusk,,3000,180,Approach,Overcast,None,,1,Large,S
3/19/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,J21,Ducks,FALSE,3,1993,Dusk,,1200,160,Approach,Some Cloud,None,2 to 10,1,Medium,S
3/18/93 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBM,Unknown bird - medium,FALSE,3,1993,Day,,200,140,Approach,,,,1,Medium,N
